cityName,Content,Gender,nackName,Score,Time,userLevel,tagList
延边, 相比前俩部差那么一点吧  结尾白扯,null,黑米哥各,3,2021-02-18 17:54,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
广州,还可以，不过不要再拍第四回了，不然就太多了没有了新鲜感了。,null,BsN825282394,3.5,2021-02-18 17:54,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
临邑,这部电影真的很棒，笑点十足，完全没有网上的人说的那样烂片，值得一看,null,虔诚1145,5,2021-02-18 17:54,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南宁,还行吧 毕竟第三部了,2,可我饿啊,3.5,2021-02-18 17:53,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
深泽县,和心爱的人一起看,null,gPT918596064,4.5,2021-02-18 17:53,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,好看，精彩漂亮,2,珠圆昱润,5,2021-02-18 17:53,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
民权,挺好的。。。,null,SSd475611417,5,2021-02-18 17:53,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
许昌,感觉就是大杂烩。没有期待中的满意。,null,hrxwan,3.5,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
长春,好看有时间在去,null,jLS100497149,4.5,2021-02-18 17:53,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
资兴市,是真的很好笑 但是推理部分略微弱 广告植入很生硬 但是总体观感不戳,2,眉雾山别,3.5,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
资兴市,是真的很好笑 但是推理部分略微弱 广告植入很生硬 但是总体观感不戳,2,眉雾山别,3.5,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
大邑,挺好的 就是结尾有点仓促,1,狂弎,4,2021-02-18 17:53,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
锦州,不错，宝强逗死,null,凌辰2019,4.5,2021-02-18 17:53,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
香河,还可以！！！,1,菜籽哥kevin,3.5,2021-02-18 17:53,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
连江,值得一看，全程在欢乐中看完，剧情逻辑思维都特别不错！,1,厚德先生,5,2021-02-18 17:53,1,null
郑州,没有想象中那么差,null,hGA786236777,3.5,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
顺德,挺好看的，，,2,宣宝宝ZZ,5,2021-02-18 17:53,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
曹妃甸,没想象的好看,null,yCr45297510,3,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
罗源县,推理性不如前两部那么强，但是整部影片融合了其他新的元素，算是为第四部打基础吧。还是很值得一看到,1,qHONGJ,5,2021-02-18 17:53,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
开州区,还可以就是有一些生硬植入情节不是很合理,null,daO960144725,4,2021-02-18 17:53,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
合肥,剧情乱，人物杂，很牵强的情节，很牵强的搞笑,null,Hello，Monica,2.5,2021-02-18 17:53,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
宁乡,前面还不错。,null,我是金狗,4,2021-02-18 17:52,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
海口,虽然很多人说是烂片，但是我个人还是觉得不错的，大概是我对侦探题材不太熟悉，所以直到最后才猜出凶手恍然大悟。除了游戏那里感觉太尬了，其他的还好吧。为评分贡献我小小的力量……希望有续集！每年大年初一能看昊然一眼是我最大的心愿（之一）了！,null,加了个六,5,2021-02-18 17:52,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
上海,画面一如之前系列的精美，音乐搭配的比较适合，但有些地方搭配时间点可以更好，故事逻辑也很严谨，最后反转挺出人意料，整体质量上乘,1,地里的青蚂蚱,4.5,2021-02-18 17:52,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
九江,总体还行😁,null,aGY705863039,4.5,2021-02-18 17:52,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,"一直爆笑的剧情
",2,喵了个呜,4.5,2021-02-18 17:52,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,好看 很好看 推荐值得去看,2,Lovelybaby1208,4.5,2021-02-18 17:52,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
汉中,真的很好看啊,2,leleA3tr,5,2021-02-18 17:52,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
许昌,每一部都不会让人失望，黄金搭档就属王宝强，刘昊然,null,化小云,5,2021-02-18 17:51,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南宁,就是十分，因为太多恶评,2,apY260624132,5,2021-02-18 17:51,1,null
汉中,真的很好看啊,2,leleA3tr,5,2021-02-18 17:52,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
许昌,每一部都不会让人失望，黄金搭档就属王宝强，刘昊然,null,化小云,5,2021-02-18 17:51,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南宁,就是十分，因为太多恶评,2,apY260624132,5,2021-02-18 17:51,1,null
郑州,没有自己想的那么惊艳吧，唉，有点失望,null,是你的宝贝儿吖,2.5,2021-02-18 17:51,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
包头,看剧情的话，剧情紧凑，故事情节较好这次也给出了杀人案的结局。但是植入太过尴尬，东鹏特饮的前面有一点带入不太尴尬，和平精英就太尴尬了吧。尤其是大吉大利，直接带入太过于生硬。,null,无比可爱愔嫕,3.5,2021-02-18 17:51,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
广安,期待太高，前面好笑,1,嘿-那,4.5,2021-02-18 17:51,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
青岛,没那么差也没很好,null,cindiii,4,2021-02-18 17:51,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
佛山,无聊，低俗，笑点低，尴尬（︶︿︶）=凸,null,xYc250110219,0.5,2021-02-18 17:51,3,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
万荣,通通都是这样,null,STl474351796,5,2021-02-18 17:50,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
天长,还可以，推理部分比前两部少了些，总体还是不错的,null,ElN897995928,5,2021-02-18 17:50,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
烟台,故事中有欢乐有忧伤,null,OPy324346870,4.5,2021-02-18 17:50,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南京,剧情就像流水账，包袱抖得也不好，看完想了半天真没发现有什么特别亮眼的点，很失望！这到底是一部什么样的电影？,null,李治,0.5,2021-02-18 17:50,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
保定,前面好看后面无聊,null,Auo655336017,4.5,2021-02-18 17:50,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
丰城,很好看建议大家来看,1,Bn丶三岁星,5,2021-02-18 17:50,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,"非常喜欢这一类的电影，独自去看也很爽歪歪啊！
",2,不多说,5,2021-02-18 17:50,2,null
滦南,太好看啦！剧情设计的非常巧妙，一环扣一环，环环相扣。探案的过程不仅仅是探索真相的过程，更是各种各样人性显露的过程。世界上没有绝对的善与恶，一切都是善恶缠绕交织在一起的最终结果。一桩桩案件的背后皆有因果。真相揭开以后，只能令人唏嘘感叹。很高兴秦风能够一直坚守本心，这个世界上只有像秦风这样的人坚守下去，做自己认为对的事情，这个世界才会变的越来越好。剧情精彩曲折，出人意料又在情理之中，给人惊喜。全程基本无尿点，有搞笑也有感悟。是一部非常好的电影，没有辜负我等了这么久！,null,Qhl774070745,5,2021-02-18 17:50,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宁波,还可以，挺好笑的,2,诸褚褚,4.5,2021-02-18 17:50,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
三亚,好好看  喜欢,1,哎哟～不错哦923,5,2021-02-18 17:49,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
深圳,怀疑是被刷低分了，与第二部水平相近,1,者,4,2021-02-18 17:49,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南昌,不错。。。。,2,jCs561342488,5,2021-02-18 17:49,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宁波,还可以，挺好笑的,2,诸褚褚,4.5,2021-02-18 17:50,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
三亚,好好看  喜欢,1,哎哟～不错哦923,5,2021-02-18 17:49,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
深圳,怀疑是被刷低分了，与第二部水平相近,1,者,4,2021-02-18 17:49,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南昌,不错。。。。,2,jCs561342488,5,2021-02-18 17:49,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
赣州,"剧情还可以，画质很好
",null,0℃,4.5,2021-02-18 17:49,0,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
崇左,作为贺岁片还是不错的 但是剧情走线不稳定 可能是在从唐人街探案转向世界各地探案的原因 商业元素植入多 整体节奏快,1,rdR834538807,3.5,2021-02-18 17:49,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
镇江,整体不错，m,null,FNc720303857,4.5,2021-02-18 17:49,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
利辛,总体都可以，就是我对出现的大量日语有点难受。,1,漫威传承,4.5,2021-02-18 17:49,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
阳江,万万想不到Q是……,null,Hicion,5,2021-02-18 17:49,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,期待4,2,wrJ758037986,4.5,2021-02-18 17:48,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
深圳,当喜剧还行，推理有点没味道,1,莫双,3,2021-02-18 17:48,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
鞍山,"挺很好，不错
",null,jFy516423694,5,2021-02-18 17:48,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,还不错，过程如果再精彩打斗和搞笑再多一些就好了！,null,河西走廊德哥,3.5,2021-02-18 17:48,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
荆门,挺好看的啊！,null,南烟.........,5,2021-02-18 17:48,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
大冶,实话真的很一般，看着好无聊，东拼西凑,1,华克锋,2,2021-02-18 17:48,1,null
郑州,还行吧，没前两部好看。,null,KOH578892666,4,2021-02-18 17:48,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
绵竹,中间过程不错,2,Tran,5,2021-02-18 17:48,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
西安,"蛮紧凑的，总的来说很好
期待后续系列(ღ˘⌣˘ღ)",2,糯米丸子灌汤包,5,2021-02-18 17:48,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
北京,很好看很燃！,2,黑碳是只猫,5,2021-02-18 17:48,2,null
三台县,本来看了很多评论，已经降低了期望值，但看过还是感觉还不错，没有太差，期待唐探4,2,羅袁媛,4,2021-02-18 17:48,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
三台县,本来看了很多评论，已经降低了期望值，但看过还是感觉还不错，没有太差，期待唐探4,2,羅袁媛,4,2021-02-18 17:48,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
博罗县,妻夫木聪好帅！！,2,iye,5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
铜仁,不怎么样，剧情不新颖。,1,平安普惠～吴🌲,3,2021-02-18 17:47,0,"{'fixed': [{'id': 4, 'name': '购票'}]}"
金华,好看吸引人！,null,BzF611124405,5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
福州,"很多人说唐探3是烂片
听到这些传言我就开始怀疑，不太可能吧 !
今天来看之后，我觉得这是一部非常不错的影片 !
虽然是有一些引用流量的地方，比如音乐…
但我觉得在剧情、演技等方面还是无可挑剔的 !
以至于看了一遍下来，我有很多地方还不太理解😂 …
（本人看过1、2部及网剧且智商不低）
总的来说，我个人还是挺喜欢唐探3的，
可能我对它的情怀太深了吧…",2,Mougl,5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
潍坊,总体不错吧。,null,VNX559237109,4.5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
和县,蛮好看的呀🐱,2,苗啊苗124,4.5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
巴彦淖尔,"好比较震撼
",null,人不如故2302,5,2021-02-18 17:47,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
长沙,实话实说，盛名之下，是其实难符,1,x476874546,3,2021-02-18 17:47,3,null
合肥,个人认为，除了太平间电梯那一段，没什么搞笑的了，剧情也很一般，三部中最差的。,1,锐阳沐阳,2.5,2021-02-18 17:47,4,"{'fixed': [{'id': 4, 'name': '购票'}]}"
铜川,在电梯里的我全场都笑疯了,1,李咯朗,5,2021-02-18 17:46,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
杭州,hao kan,null,pnY448440724,5,2021-02-18 17:46,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
新郑,泔水电影，再看是狗,null,予你挚忠c,0.5,2021-02-18 17:46,1,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
句容,底下这么多洗地孝子收了多少钱啊 发个群号一起赚呗？,1,幻化成风SKY,2,2021-02-18 17:46,0,null
昆明,心情不好的可以去看看,2,云朵yun1,4.5,2021-02-18 17:46,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
从化,悲剧是一个比喜剧更有营造意义的结尾,2,灬乖囧猫灬 ,4.5,2021-02-18 17:46,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
普洱,大过年的看喜剧电影是一个非常不错的选择，2020年因为疫情影响就没有看了，今年全家人一起快快乐乐的笑一笑过大年。,1,坏人水果,5,2021-02-18 17:46,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
西安,很不错非常不错,null,AiV255410120,4.5,2021-02-18 17:46,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
佛山,不错，很好很棒,2,星辰,5,2021-02-18 17:46,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
保定,唐探老粉表示，唐探三真的很好看，笑点剧情都很可！陈导运镜很绝，导演牛批我词穷了！,null,田文越,4.5,2021-02-18 17:46,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
保定,唐探老粉表示，唐探三真的很好看，笑点剧情都很可！陈导运镜很绝，导演牛批我词穷了！,null,田文越,4.5,2021-02-18 17:46,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
曲靖,真****难看，简直**片,1,你是我拒绝别人的理由,0.5,2021-02-18 17:46,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
厦门,不错，就是子枫妹妹戏份太少,1,奶沫布丁,4.5,2021-02-18 17:46,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
